DATES,Ryr
04/08/2021,1.762
03/08/2021,1.693
02/08/2021,1.671
30/07/2021,1.714
29/07/2021,1.730
28/07/2021,1.679
27/07/2021,1.533
26/07/2021,1.538
23/07/2021,1.555
22/07/2021,1.586
21/07/2021,1.580
20/07/2021,1.523
19/07/2021,1.532
16/07/2021,1.666
15/07/2021,1.685
14/07/2021,1.706
13/07/2021,1.706
12/07/2021,1.703
09/07/2021,1.685
08/07/2021,1.665
07/07/2021,1.629
06/07/2021,1.687
05/07/2021,1.751
02/07/2021,1.710
01/07/2021,1.650
30/06/2021,1.650
29/06/2021,1.784
28/06/2021,1.821
25/06/2021,1.832
24/06/2021,1.775
23/06/2021,1.803
22/06/2021,1.806
21/06/2021,1.761
18/06/2021,1.762
17/06/2021,1.789
16/06/2021,1.747
15/06/2021,1.748
14/06/2021,1.747
11/06/2021,1.730
10/06/2021,1.778
09/06/2021,1.834
08/06/2021,1.877
07/06/2021,1.862
04/06/2021,1.828
03/06/2021,1.835
02/06/2021,1.849
01/06/2021,1.878
31/05/2021,1.866
28/05/2021,1.893
27/05/2021,1.921
26/05/2021,1.856
25/05/2021,1.788
24/05/2021,1.824
21/05/2021,1.874
20/05/2021,1.906
19/05/2021,1.872
18/05/2021,1.931
17/05/2021,1.991
14/05/2021,1.903
13/05/2021,1.897
12/05/2021,1.818
11/05/2021,1.829
10/05/2021,1.711
07/05/2021,1.687
06/05/2021,1.693
05/05/2021,1.685
04/05/2021,1.683
03/05/2021,1.693
30/04/2021,1.715
29/04/2021,1.704
28/04/2021,1.592
27/04/2021,1.546
26/04/2021,1.556
23/04/2021,1.568
22/04/2021,1.580
21/04/2021,1.566
20/04/2021,1.554
19/04/2021,1.511
16/04/2021,1.481
15/04/2021,1.454
14/04/2021,1.497
13/04/2021,1.507
12/04/2021,1.550
09/04/2021,1.576
08/04/2021,1.568
07/04/2021,1.567
06/04/2021,1.574
02/04/2021,1.591
01/04/2021,1.604
31/03/2021,1.575
30/03/2021,1.595
29/03/2021,1.500
26/03/2021,1.470
25/03/2021,1.479
24/03/2021,1.514
23/03/2021,1.504
22/03/2021,1.484
19/03/2021,1.512
18/03/2021,1.534
17/03/2021,1.509
16/03/2021,1.519
15/03/2021,1.512
12/03/2021,1.559
11/03/2021,1.498
10/03/2021,1.548
09/03/2021,1.575
08/03/2021,1.623
05/03/2021,1.605
04/03/2021,1.590
03/03/2021,1.615
02/03/2021,1.523
01/03/2021,1.533
26/02/2021,1.607
25/02/2021,1.582
24/02/2021,1.415
23/02/2021,1.349
22/02/2021,1.312
19/02/2021,1.345
18/02/2021,1.359
17/02/2021,1.339
16/02/2021,1.385
15/02/2021,1.349
12/02/2021,1.319
11/02/2021,1.283
10/02/2021,1.278
09/02/2021,1.259
08/02/2021,1.258
05/02/2021,1.265
04/02/2021,1.232
03/02/2021,1.211
02/02/2021,1.192
01/02/2021,1.156
29/01/2021,1.161
28/01/2021,1.179
27/01/2021,1.153
26/01/2021,1.160
25/01/2021,1.184
22/01/2021,1.225
21/01/2021,1.238
20/01/2021,1.196
19/01/2021,1.183
18/01/2021,1.198
15/01/2021,1.205
14/01/2021,1.208
13/01/2021,1.210
12/01/2021,1.248
11/01/2021,1.238
08/01/2021,1.238
07/01/2021,1.264
05/01/2021,1.248
04/01/2021,1.224
30/12/2020,1.252
29/12/2020,1.251
28/12/2020,1.239
24/12/2020,1.277
23/12/2020,1.267
22/12/2020,1.253
21/12/2020,1.229
18/12/2020,1.267
17/12/2020,1.254
16/12/2020,1.301
15/12/2020,1.276
14/12/2020,1.305
11/12/2020,1.334
10/12/2020,1.375
09/12/2020,1.374
08/12/2020,1.369
07/12/2020,1.369
04/12/2020,1.411
03/12/2020,1.291
02/12/2020,1.271
01/12/2020,1.262
30/11/2020,1.236
27/11/2020,1.240
26/11/2020,1.227
25/11/2020,1.257
24/11/2020,1.240
23/11/2020,1.221
20/11/2020,1.188
19/11/2020,1.183
18/11/2020,1.175
17/11/2020,1.198
16/11/2020,1.201
13/11/2020,1.205
12/11/2020,1.232
11/11/2020,1.265
10/11/2020,1.273
09/11/2020,1.247
06/11/2020,1.162
05/11/2020,1.158
04/11/2020,1.150
03/11/2020,1.175
02/11/2020,1.189
30/10/2020,1.187
29/10/2020,1.151
28/10/2020,1.162
27/10/2020,1.174
26/10/2020,1.217
23/10/2020,1.244
22/10/2020,1.258
21/10/2020,1.276
20/10/2020,1.269
19/10/2020,1.267
16/10/2020,1.284
15/10/2020,1.266
14/10/2020,1.269
13/10/2020,1.272
12/10/2020,1.292
09/10/2020,1.310
08/10/2020,1.327
07/10/2020,1.346
06/10/2020,1.357
05/10/2020,1.365
02/10/2020,1.329
01/10/2020,1.323
30/09/2020,1.313
29/09/2020,1.303
28/09/2020,1.304
25/09/2020,1.304
24/09/2020,1.338
23/09/2020,1.364
22/09/2020,1.336
21/09/2020,1.302
18/09/2020,1.352
17/09/2020,1.372
16/09/2020,1.374
15/09/2020,1.371
14/09/2020,1.367
11/09/2020,1.373
10/09/2020,1.391
09/09/2020,1.393
08/09/2020,1.399
07/09/2020,1.404
04/09/2020,1.407
03/09/2020,1.377
02/09/2020,1.383
01/09/2020,1.385
31/08/2020,1.392
28/08/2020,1.440
27/08/2020,1.375
26/08/2020,1.350
25/08/2020,1.365
24/08/2020,1.348
21/08/2020,1.323
20/08/2020,1.351
19/08/2020,1.367
18/08/2020,1.386
17/08/2020,1.339
14/08/2020,1.302
13/08/2020,1.293
12/08/2020,1.322
11/08/2020,1.344
10/08/2020,1.266
07/08/2020,1.292
06/08/2020,1.276
05/08/2020,1.299
04/08/2020,1.259
03/08/2020,1.306
31/07/2020,1.285
30/07/2020,1.286
29/07/2020,1.343
28/07/2020,1.338
27/07/2020,1.358
24/07/2020,1.369
23/07/2020,1.350
22/07/2020,1.312
21/07/2020,1.323
20/07/2020,1.340
17/07/2020,1.319
16/07/2020,1.347
15/07/2020,1.362
14/07/2020,1.369
13/07/2020,1.404
10/07/2020,1.340
09/07/2020,1.340
08/07/2020,1.356
07/07/2020,1.370
06/07/2020,1.370
03/07/2020,1.356
02/07/2020,1.355
01/07/2020,1.412
30/06/2020,1.385
29/06/2020,1.392
26/06/2020,1.369
25/06/2020,1.380
24/06/2020,1.390
23/06/2020,1.395
22/06/2020,1.361
19/06/2020,1.423
18/06/2020,1.431
17/06/2020,1.450
16/06/2020,1.389
15/06/2020,1.351
12/06/2020,1.349
11/06/2020,1.382
10/06/2020,1.415
09/06/2020,1.406
08/06/2020,1.486
05/06/2020,1.465
04/06/2020,1.384
03/06/2020,1.356
02/06/2020,1.298
01/06/2020,1.243
29/05/2020,1.185
28/05/2020,1.176
27/05/2020,1.368
26/05/2020,1.422
25/05/2020,1.421
22/05/2020,1.439
21/05/2020,1.399
20/05/2020,1.379
19/05/2020,1.386
18/05/2020,1.331
15/05/2020,1.230
14/05/2020,1.271
13/05/2020,1.333
12/05/2020,1.415
11/05/2020,1.514
08/05/2020,1.536
07/05/2020,1.545
06/05/2020,1.564
05/05/2020,1.534
04/05/2020,1.535
01/05/2020,1.444
30/04/2020,1.464
29/04/2020,1.470
28/04/2020,1.442
27/04/2020,1.382
24/04/2020,1.373
23/04/2020,1.347
22/04/2020,1.314
21/04/2020,1.336
20/04/2020,1.453
17/04/2020,1.432
16/04/2020,1.354
15/04/2020,1.366
14/04/2020,1.421
09/04/2020,1.471
08/04/2020,1.561
07/04/2020,1.614
06/04/2020,1.659
03/04/2020,1.682
02/04/2020,1.779
01/04/2020,1.719
31/03/2020,1.685
30/03/2020,1.747
27/03/2020,1.830
26/03/2020,1.796
25/03/2020,1.848
24/03/2020,1.797
23/03/2020,1.885
20/03/2020,1.991
19/03/2020,2.186
18/03/2020,1.982
17/03/2020,1.811
16/03/2020,2.261
13/03/2020,2.034
12/03/2020,1.833
11/03/2020,1.713
10/03/2020,1.542
09/03/2020,1.434
06/03/2020,1.648
05/03/2020,1.704
04/03/2020,1.720
03/03/2020,1.725
02/03/2020,1.653
28/02/2020,1.792
27/02/2020,1.773
26/02/2020,1.877
25/02/2020,1.899
24/02/2020,1.980
21/02/2020,2.068
20/02/2020,2.116
19/02/2020,2.148
18/02/2020,2.168
17/02/2020,2.209
14/02/2020,2.189
13/02/2020,2.225
12/02/2020,2.162
11/02/2020,2.114
10/02/2020,2.066
07/02/2020,2.084
06/02/2020,2.141
05/02/2020,2.204
04/02/2020,2.188
03/02/2020,2.158
31/01/2020,2.132
30/01/2020,2.175
29/01/2020,2.228
28/01/2020,2.258
27/01/2020,2.216
24/01/2020,2.266
23/01/2020,2.257
22/01/2020,2.269
21/01/2020,2.284
20/01/2020,2.360
17/01/2020,2.331
16/01/2020,2.296
15/01/2020,2.237
14/01/2020,2.281
13/01/2020,2.348
10/01/2020,2.267
09/01/2020,2.274
08/01/2020,2.210
07/01/2020,2.187
06/01/2020,2.063
03/01/2020,2.074
02/01/2020,2.126
01/01/2020,2.056
31/12/2019,2.057
30/12/2019,2.130
27/12/2019,2.092
23/12/2019,2.098
20/12/2019,2.036
19/12/2019,2.036
18/12/2019,2.006
17/12/2019,2.027
16/12/2019,1.995
13/12/2019,2.029
12/12/2019,2.003
11/12/2019,1.969
10/12/2019,1.978
09/12/2019,1.965
06/12/2019,2.006
05/12/2019,2.027
04/12/2019,1.992
03/12/2019,1.967
02/12/2019,2.018
29/11/2019,2.014
28/11/2019,1.994
27/11/2019,1.953
26/11/2019,1.991
25/11/2019,2.052
22/11/2019,2.047
21/11/2019,2.075
20/11/2019,2.055
19/11/2019,2.095
18/11/2019,2.095
16/11/2019,2.095
15/11/2019,2.100
14/11/2019,2.082
13/11/2019,2.088
12/11/2019,2.156
11/11/2019,2.168
08/11/2019,2.192
07/11/2019,2.132
06/11/2019,2.033
05/11/2019,2.011
04/11/2019,1.970
01/11/2019,1.962
31/10/2019,1.965
30/10/2019,2.018
29/10/2019,2.008
28/10/2019,2.020
25/10/2019,1.991
24/10/2019,1.983
23/10/2019,1.963
22/10/2019,1.982
21/10/2019,2.037
18/10/2019,2.018
17/10/2019,2.016
16/10/2019,2.006
15/10/2019,1.984
14/10/2019,1.991
11/10/2019,2.000
10/10/2019,1.934
09/10/2019,1.897
08/10/2019,1.893
07/10/2019,1.889
04/10/2019,1.915
03/10/2019,1.933
02/10/2019,2.008
01/10/2019,2.007
30/09/2019,1.995
27/09/2019,2.001
26/09/2019,2.008
25/09/2019,2.040
24/09/2019,2.050
23/09/2019,2.045
20/09/2019,2.038
19/09/2019,2.074
18/09/2019,2.070
17/09/2019,2.140
16/09/2019,2.126
14/09/2019,2.139
13/09/2019,2.082
12/09/2019,2.029
11/09/2019,2.073
10/09/2019,2.168
09/09/2019,2.088
06/09/2019,2.012
05/09/2019,1.996
04/09/2019,1.889
03/09/2019,1.819
02/09/2019,1.851
30/08/2019,1.832
29/08/2019,1.820
28/08/2019,1.759
27/08/2019,1.830
26/08/2019,1.938
23/08/2019,2.007
22/08/2019,2.035
21/08/2019,1.950
20/08/2019,1.848
19/08/2019,1.873
16/08/2019,1.721
15/08/2019,1.763
14/08/2019,1.760
13/08/2019,1.867
12/08/2019,1.913
09/08/2019,1.951
08/08/2019,2.007
07/08/2019,2.014
06/08/2019,2.090
05/08/2019,2.040
02/08/2019,2.095
01/08/2019,2.202
31/07/2019,2.177
30/07/2019,2.224
29/07/2019,2.147
26/07/2019,2.111
25/07/2019,2.070
24/07/2019,2.024
23/07/2019,2.115
22/07/2019,2.155
19/07/2019,2.181
18/07/2019,2.237
17/07/2019,2.266
16/07/2019,2.283
15/07/2019,2.277
12/07/2019,2.317
11/07/2019,2.286
10/07/2019,2.242
09/07/2019,2.199
08/07/2019,2.242
05/07/2019,2.286
04/07/2019,2.282
03/07/2019,2.312
02/07/2019,2.358
01/07/2019,2.367
28/06/2019,2.394
27/06/2019,2.382
26/06/2019,2.357
25/06/2019,2.317
24/06/2019,2.359
21/06/2019,2.403
20/06/2019,2.387
19/06/2019,2.368
18/06/2019,2.342
17/06/2019,2.428
14/06/2019,2.400
13/06/2019,2.452
12/06/2019,2.502
11/06/2019,2.549
10/06/2019,2.506
07/06/2019,2.477
06/06/2019,2.502
05/06/2019,2.547
04/06/2019,2.623
03/06/2019,2.630
31/05/2019,2.649
30/05/2019,2.728
29/05/2019,2.735
28/05/2019,2.788
27/05/2019,2.817
25/05/2019,2.832
24/05/2019,2.836
23/05/2019,2.823
22/05/2019,2.866
21/05/2019,2.918
20/05/2019,2.900
17/05/2019,2.893
16/05/2019,2.882
15/05/2019,2.847
14/05/2019,2.866
13/05/2019,2.845
10/05/2019,2.903
09/05/2019,2.934
08/05/2019,2.953
07/05/2019,2.985
06/05/2019,3.024
03/05/2019,3.036
02/05/2019,3.043
30/04/2019,3.010
29/04/2019,2.949
26/04/2019,2.912
25/04/2019,2.930
24/04/2019,2.896
23/04/2019,2.909
19/04/2019,2.884
18/04/2019,2.889
17/04/2019,2.886
16/04/2019,2.873
15/04/2019,2.893
12/04/2019,2.913
11/04/2019,2.910
10/04/2019,2.905
09/04/2019,2.921
08/04/2019,2.925
05/04/2019,2.931
04/04/2019,2.914
03/04/2019,2.896
02/04/2019,2.865
01/04/2019,2.876
29/03/2019,2.840
28/03/2019,2.822
27/03/2019,2.815
26/03/2019,2.869
25/03/2019,2.856
22/03/2019,2.837
21/03/2019,2.905
20/03/2019,2.902
19/03/2019,2.915
18/03/2019,2.893
15/03/2019,2.902
14/03/2019,2.889
13/03/2019,2.865
12/03/2019,2.879
11/03/2019,2.883
08/03/2019,2.870
07/03/2019,2.867
06/03/2019,2.909
05/03/2019,2.933
04/03/2019,2.947
01/03/2019,2.972
28/02/2019,2.954
27/02/2019,2.908
26/02/2019,2.863
25/02/2019,2.892
22/02/2019,2.754
21/02/2019,2.761
20/02/2019,2.747
19/02/2019,2.664
18/02/2019,2.683
17/02/2019,2.687
16/02/2019,2.687
15/02/2019,2.687
14/02/2019,2.693
13/02/2019,2.722
12/02/2019,2.735
11/02/2019,2.733
10/02/2019,2.711
09/02/2019,2.711
08/02/2019,2.720
07/02/2019,2.740
06/02/2019,2.743
05/02/2019,2.747
04/02/2019,2.775
03/02/2019,2.759
02/02/2019,2.759
01/02/2019,2.751
31/01/2019,2.731
30/01/2019,2.772
29/01/2019,2.827
28/01/2019,2.808
27/01/2019,2.814
25/01/2019,2.817
24/01/2019,2.810
23/01/2019,2.836
22/01/2019,2.836
21/01/2019,2.854
20/01/2019,2.840
19/01/2019,2.840
18/01/2019,2.849
17/01/2019,2.822
16/01/2019,2.777
15/01/2019,2.758
14/01/2019,2.734
13/01/2019,2.756
12/01/2019,2.756
11/01/2019,2.756
10/01/2019,2.844
09/01/2019,2.847
08/01/2019,2.856
07/01/2019,2.794
06/01/2019,2.789
05/01/2019,2.789
04/01/2019,2.789
03/01/2019,2.715
02/01/2019,2.747
01/01/2019,2.813
31/12/2018,2.813
30/12/2018,2.813
28/12/2018,2.846
27/12/2018,2.825
26/12/2018,2.831
25/12/2018,2.831
24/12/2018,2.818
23/12/2018,2.830
22/12/2018,2.830
21/12/2018,2.830
20/12/2018,2.866
19/12/2018,2.898
18/12/2018,2.900
17/12/2018,2.936
16/12/2018,2.932
15/12/2018,2.932
14/12/2018,2.932
13/12/2018,2.956
12/12/2018,2.946
11/12/2018,3.009
10/12/2018,3.010
09/12/2018,3.030
08/12/2018,3.030
07/12/2018,3.030
06/12/2018,3.004
05/12/2018,3.060
04/12/2018,3.045
03/12/2018,3.032
02/12/2018,3.044
01/12/2018,3.044
30/11/2018,3.044
29/11/2018,3.120
28/11/2018,3.168
27/11/2018,3.167
26/11/2018,3.180
25/11/2018,3.155
24/11/2018,3.155
23/11/2018,3.155
22/11/2018,3.228
21/11/2018,3.200
20/11/2018,3.199
19/11/2018,3.236
18/11/2018,3.273
16/11/2018,3.273
15/11/2018,3.230
14/11/2018,3.250
13/11/2018,3.223
12/11/2018,3.235
11/11/2018,3.235
10/11/2018,3.235
09/11/2018,3.222
08/11/2018,3.249
07/11/2018,3.209
06/11/2018,3.171
05/11/2018,3.186
04/11/2018,3.224
03/11/2018,3.224
02/11/2018,3.228
01/11/2018,3.224
31/10/2018,3.209
30/10/2018,3.172
29/10/2018,3.132
28/10/2018,3.124
27/10/2018,3.124
26/10/2018,3.124
25/10/2018,3.222
24/10/2018,3.177
23/10/2018,3.200
22/10/2018,3.256
21/10/2018,3.245
20/10/2018,3.245
19/10/2018,3.253
18/10/2018,3.183
17/10/2018,3.188
16/10/2018,3.232
15/10/2018,3.236
14/10/2018,3.235
13/10/2018,3.235
12/10/2018,3.235
11/10/2018,3.270
10/10/2018,3.328
09/10/2018,3.297
08/10/2018,3.313
07/10/2018,3.308
06/10/2018,3.308
05/10/2018,3.308
04/10/2018,3.283
03/10/2018,3.254
02/10/2018,3.231
01/10/2018,3.205
30/09/2018,3.242
29/09/2018,3.242
28/09/2018,3.235
27/09/2018,3.241
26/09/2018,3.242
25/09/2018,3.256
24/09/2018,3.266
23/09/2018,3.237
22/09/2018,3.237
21/09/2018,3.237
20/09/2018,3.237
19/09/2018,3.216
18/09/2018,3.227
17/09/2018,3.223
16/09/2018,3.264
15/09/2018,3.237
14/09/2018,3.237
13/09/2018,3.221
12/09/2018,3.230
11/09/2018,3.273
10/09/2018,3.263
09/09/2018,3.287
08/09/2018,3.287
07/09/2018,3.284
06/09/2018,3.285
05/09/2018,3.233
04/09/2018,3.216
03/09/2018,3.208
02/09/2018,3.174
01/09/2018,3.174
31/08/2018,3.183
30/08/2018,3.147
29/08/2018,3.164
28/08/2018,3.188
27/08/2018,3.180
24/08/2018,3.161
23/08/2018,3.179
22/08/2018,3.178
21/08/2018,3.153
20/08/2018,3.120
17/08/2018,3.144
16/08/2018,3.156
15/08/2018,3.158
14/08/2018,3.159
13/08/2018,3.151
10/08/2018,3.139
09/08/2018,3.100
08/08/2018,3.120
07/08/2018,3.130
06/08/2018,3.122
04/08/2018,3.115
03/08/2018,3.115
02/08/2018,3.164
01/08/2018,3.158
31/07/2018,3.187
30/07/2018,3.212
27/07/2018,3.155
26/07/2018,3.128
25/07/2018,3.128
24/07/2018,3.179
23/07/2018,3.183
21/07/2018,3.180
20/07/2018,3.168
19/07/2018,3.122
18/07/2018,3.119
17/07/2018,3.079
16/07/2018,3.170
15/07/2018,3.212
14/07/2018,3.212
13/07/2018,3.174
12/07/2018,3.204
11/07/2018,3.173
10/07/2018,3.201
09/07/2018,3.185
08/07/2018,3.213
07/07/2018,3.213
06/07/2018,3.204
05/07/2018,3.197
04/07/2018,3.254
03/07/2018,3.303
02/07/2018,3.235
01/07/2018,3.256
30/06/2018,3.256
29/06/2018,3.212
28/06/2018,3.227
27/06/2018,3.226
26/06/2018,3.251
25/06/2018,3.183
24/06/2018,3.203
23/06/2018,3.203
22/06/2018,3.168
21/06/2018,3.187
20/06/2018,3.169
19/06/2018,3.193
18/06/2018,3.212
17/06/2018,3.279
16/06/2018,3.279
15/06/2018,3.239
14/06/2018,3.209
13/06/2018,3.247
12/06/2018,3.273
11/06/2018,3.286
10/06/2018,3.334
09/06/2018,3.334
08/06/2018,3.334
07/06/2018,3.291
06/06/2018,3.239
05/06/2018,3.219
04/06/2018,3.205
03/06/2018,3.251
02/06/2018,3.251
01/06/2018,3.233
31/05/2018,3.275
30/05/2018,3.275
29/05/2018,3.297
28/05/2018,3.211
27/05/2018,3.237
26/05/2018,3.237
25/05/2018,3.199
24/05/2018,3.211
23/05/2018,3.227
22/05/2018,3.246
21/05/2018,3.327
20/05/2018,3.366
19/05/2018,3.366
18/05/2018,3.330
17/05/2018,3.316
16/05/2018,3.267
15/05/2018,3.285
14/05/2018,3.234
12/05/2018,3.212
11/05/2018,3.223
10/05/2018,3.234
09/05/2018,3.264
08/05/2018,3.257
07/05/2018,3.140
06/05/2018,3.163
05/05/2018,3.163
04/05/2018,3.158
03/05/2018,3.167
02/05/2018,3.173
01/05/2018,3.076
30/04/2018,3.076
29/04/2018,3.040
28/04/2018,3.040
27/04/2018,3.034
26/04/2018,3.051
25/04/2018,3.102
24/04/2018,3.093
23/04/2018,3.089
22/04/2018,3.116
21/04/2018,3.116
20/04/2018,3.100
19/04/2018,3.046
18/04/2018,3.013
17/04/2018,3.064
16/04/2018,3.086
15/04/2018,3.045
14/04/2018,3.045
13/04/2018,3.045
12/04/2018,3.011
11/04/2018,2.981
10/04/2018,3.038
09/04/2018,3.045
08/04/2018,3.080
06/04/2018,3.088
05/04/2018,3.113
04/04/2018,3.117
03/04/2018,3.191
31/03/2018,3.182
30/03/2018,3.168
29/03/2018,3.167
28/03/2018,3.219
27/03/2018,3.222
26/03/2018,3.225
25/03/2018,3.252
24/03/2018,3.252
23/03/2018,3.241
22/03/2018,3.239
21/03/2018,3.372
20/03/2018,3.323
19/03/2018,3.265
18/03/2018,3.265
17/03/2018,3.265
16/03/2018,3.251
15/03/2018,3.264
14/03/2018,3.307
13/03/2018,3.349
12/03/2018,3.298
11/03/2018,3.312
10/03/2018,3.312
09/03/2018,3.293
08/03/2018,3.241
07/03/2018,3.281
06/03/2018,3.327
05/03/2018,3.324
03/03/2018,3.282
02/03/2018,3.276
01/03/2018,3.299
28/02/2018,3.350
27/02/2018,3.383
26/02/2018,3.396
24/02/2018,3.424
23/02/2018,3.425
22/02/2018,3.447
21/02/2018,3.477
20/02/2018,3.513
19/02/2018,3.515
18/02/2018,3.464
17/02/2018,3.464
16/02/2018,3.462
15/02/2018,3.494
14/02/2018,3.507
13/02/2018,3.517
12/02/2018,3.543
11/02/2018,3.567
10/02/2018,3.567
09/02/2018,3.568
08/02/2018,3.568
07/02/2018,3.521
06/02/2018,3.524
05/02/2018,3.542
03/02/2018,3.566
02/02/2018,3.640
01/02/2018,3.571
31/01/2018,3.621
30/01/2018,3.473
29/01/2018,3.482
26/01/2018,3.444
25/01/2018,3.375
24/01/2018,3.344
23/01/2018,3.320
22/01/2018,3.320
19/01/2018,3.319
18/01/2018,3.331
17/01/2018,3.289
16/01/2018,3.275
15/01/2018,3.295
12/01/2018,3.317
11/01/2018,3.348
10/01/2018,3.335
09/01/2018,3.310
08/01/2018,3.236
05/01/2018,3.224
04/01/2018,3.251
03/01/2018,3.299
02/01/2018,3.298
29/12/2017,3.300
28/12/2017,3.307
27/12/2017,3.287
22/12/2017,3.330
21/12/2017,3.350
20/12/2017,3.359
19/12/2017,3.320
18/12/2017,3.246
16/12/2017,3.237
15/12/2017,3.237
14/12/2017,3.234
13/12/2017,3.243
12/12/2017,3.249
11/12/2017,3.217
08/12/2017,3.253
07/12/2017,3.251
06/12/2017,3.248
05/12/2017,3.283
04/12/2017,3.328
01/12/2017,3.340
30/11/2017,3.346
29/11/2017,3.343
28/11/2017,3.319
27/11/2017,3.344
25/11/2017,3.340
24/11/2017,3.339
23/11/2017,3.319
22/11/2017,3.389
21/11/2017,3.422
20/11/2017,3.441
17/11/2017,3.407
16/11/2017,3.394
15/11/2017,3.434
14/11/2017,3.451
13/11/2017,3.427
10/11/2017,3.374
09/11/2017,3.420
08/11/2017,3.396
07/11/2017,3.411
06/11/2017,3.448
03/11/2017,3.483
02/11/2017,3.479
01/11/2017,3.444
31/10/2017,3.444
30/10/2017,3.443
29/10/2017,3.423
27/10/2017,3.432
26/10/2017,3.442
25/10/2017,3.432
24/10/2017,3.386
23/10/2017,3.379
22/10/2017,3.385
20/10/2017,3.385
19/10/2017,3.297
18/10/2017,3.310
17/10/2017,3.291
16/10/2017,3.275
13/10/2017,3.307
12/10/2017,3.371
11/10/2017,3.416
10/10/2017,3.468
09/10/2017,3.505
06/10/2017,3.498
05/10/2017,3.411
04/10/2017,3.389
03/10/2017,3.376
02/10/2017,3.363
01/10/2017,3.380
29/09/2017,3.375
28/09/2017,3.360
27/09/2017,3.359
26/09/2017,3.311
25/09/2017,3.287
22/09/2017,3.335
21/09/2017,3.375
20/09/2017,3.317
19/09/2017,3.348
18/09/2017,3.264
15/09/2017,3.237
14/09/2017,3.229
13/09/2017,3.224
12/09/2017,3.210
11/09/2017,3.169
08/09/2017,3.161
07/09/2017,3.150
06/09/2017,3.192
05/09/2017,3.228
04/09/2017,3.272
01/09/2017,3.307
31/08/2017,3.288
30/08/2017,3.308
29/08/2017,3.267
28/08/2017,3.280
27/08/2017,3.292
25/08/2017,3.291
24/08/2017,3.302
23/08/2017,3.318
22/08/2017,3.331
21/08/2017,3.308
18/08/2017,3.316
17/08/2017,3.361
16/08/2017,3.396
15/08/2017,3.413
14/08/2017,3.398
11/08/2017,3.439
10/08/2017,3.441
09/08/2017,3.362
08/08/2017,3.365
07/08/2017,3.367
06/08/2017,3.357
04/08/2017,3.357
03/08/2017,3.352
02/08/2017,3.372
01/08/2017,3.362
31/07/2017,3.368
28/07/2017,3.347
27/07/2017,3.315
26/07/2017,3.336
25/07/2017,3.321
24/07/2017,3.283
21/07/2017,3.286
20/07/2017,3.290
19/07/2017,3.281
18/07/2017,3.244
17/07/2017,3.289
16/07/2017,3.297
14/07/2017,3.303
13/07/2017,3.342
12/07/2017,3.327
11/07/2017,3.351
10/07/2017,3.320
07/07/2017,3.380
06/07/2017,3.409
05/07/2017,3.323
04/07/2017,3.293
03/07/2017,3.285
02/07/2017,3.326
01/07/2017,3.326
30/06/2017,3.326
29/06/2017,3.354
28/06/2017,3.286
27/06/2017,3.266
26/06/2017,3.195
25/06/2017,3.246
23/06/2017,3.246
22/06/2017,3.217
21/06/2017,3.192
20/06/2017,3.168
19/06/2017,3.168
18/06/2017,3.145
17/06/2017,3.180
16/06/2017,3.180
14/06/2017,3.143
13/06/2017,3.167
12/06/2017,3.136
09/06/2017,3.169
08/06/2017,3.222
07/06/2017,3.191
06/06/2017,3.209
05/06/2017,3.208
02/06/2017,3.173
01/06/2017,3.256
31/05/2017,3.235
30/05/2017,3.292
29/05/2017,3.274
26/05/2017,3.295
25/05/2017,3.336
24/05/2017,3.356
23/05/2017,3.345
22/05/2017,3.368
19/05/2017,3.347
18/05/2017,3.343
17/05/2017,3.334
16/05/2017,3.349
15/05/2017,3.353
12/05/2017,3.326
11/05/2017,3.360
10/05/2017,3.428
09/05/2017,3.473
08/05/2017,3.475
07/05/2017,3.478
05/05/2017,3.478
04/05/2017,3.479
02/05/2017,3.470
28/04/2017,3.434
27/04/2017,3.409
26/04/2017,3.458
25/04/2017,3.462
24/04/2017,3.415
22/04/2017,3.414
21/04/2017,3.414
20/04/2017,3.406
19/04/2017,3.379
18/04/2017,3.382
17/04/2017,3.407
14/04/2017,3.407
13/04/2017,3.406
12/04/2017,3.444
11/04/2017,3.443
10/04/2017,3.495
09/04/2017,3.462
07/04/2017,3.466
06/04/2017,3.469
05/04/2017,3.435
04/04/2017,3.445
03/04/2017,3.433
31/03/2017,3.511
30/03/2017,3.520
29/03/2017,3.537
28/03/2017,3.526
27/03/2017,3.538
26/03/2017,3.570
24/03/2017,3.570
23/03/2017,3.573
22/03/2017,3.606
21/03/2017,3.699
20/03/2017,3.735
18/03/2017,3.741
17/03/2017,3.741
16/03/2017,3.729
15/03/2017,3.747
14/03/2017,3.747
13/03/2017,3.725
10/03/2017,3.753
09/03/2017,3.739
08/03/2017,3.726
07/03/2017,3.712
06/03/2017,3.694
03/03/2017,3.732
02/03/2017,3.743
01/03/2017,3.846
28/02/2017,3.820
27/02/2017,3.819
26/02/2017,3.827
24/02/2017,3.827
23/02/2017,3.831
22/02/2017,3.900
21/02/2017,3.867
20/02/2017,3.840
19/02/2017,3.829
17/02/2017,3.830
16/02/2017,3.835
15/02/2017,3.892
14/02/2017,3.867
13/02/2017,3.889
10/02/2017,3.833
09/02/2017,3.793
08/02/2017,3.772
07/02/2017,3.819
06/02/2017,3.788
03/02/2017,3.773
02/02/2017,3.827
01/02/2017,3.873
